,filepath,filename,label
923,image_data/forehand/F_174.jpeg,F_174.jpeg,forehand
320,image_data/backhand/B_018.jpeg,B_018.jpeg,backhand
1310,image_data/ready_position/R_132.jpeg,R_132.jpeg,ready_position
217,image_data/backhand/B_186.jpeg,B_186.jpeg,backhand
857,image_data/forehand/F_427.jpeg,F_427.jpeg,forehand
219,image_data/backhand/B_256.jpeg,B_256.jpeg,backhand
566,image_data/forehand/F_233.jpeg,F_233.jpeg,forehand
814,image_data/forehand/F_241.jpeg,F_241.jpeg,forehand
1597,image_data/serve/S_496.jpeg,S_496.jpeg,serve
1906,image_data/serve/S_051.jpeg,S_051.jpeg,serve
61,image_data/backhand/B_354.jpeg,B_354.jpeg,backhand
494,image_data/backhand/B_474.jpeg,B_474.jpeg,backhand
1001,image_data/ready_position/R_474.jpeg,R_474.jpeg,ready_position
1977,image_data/serve/S_135.jpeg,S_135.jpeg,serve
641,image_data/forehand/F_035.jpeg,F_035.jpeg,forehand
969,image_data/forehand/F_246.jpeg,F_246.jpeg,forehand
1405,image_data/ready_position/R_401.jpeg,R_401.jpeg,ready_position
672,image_data/forehand/F_255.jpeg,F_255.jpeg,forehand
152,image_data/backhand/B_241.jpeg,B_241.jpeg,backhand
525,image_data/forehand/F_013.jpeg,F_013.jpeg,forehand
648,image_data/forehand/F_019.jpeg,F_019.jpeg,forehand
1237,image_data/ready_position/R_412.jpeg,R_412.jpeg,ready_position
189,image_data/backhand/B_020.jpeg,B_020.jpeg,backhand
1151,image_data/ready_position/R_278.jpeg,R_278.jpeg,ready_position
1172,image_data/ready_position/R_063.jpeg,R_063.jpeg,ready_position
18,image_data/backhand/B_461.jpeg,B_461.jpeg,backhand
588,image_data/forehand/F_024.jpeg,F_024.jpeg,forehand
761,image_data/forehand/F_324.jpeg,F_324.jpeg,forehand
284,image_data/backhand/B_189.jpeg,B_189.jpeg,backhand
876,image_data/forehand/F_237.jpeg,F_237.jpeg,forehand
231,image_data/backhand/B_368.jpeg,B_368.jpeg,backhand
290,image_data/backhand/B_170.jpeg,B_170.jpeg,backhand
1103,image_data/ready_position/R_320.jpeg,R_320.jpeg,ready_position
1850,image_data/serve/S_216.jpeg,S_216.jpeg,serve
732,image_data/forehand/F_235.jpeg,F_235.jpeg,forehand
553,image_data/forehand/F_418.jpeg,F_418.jpeg,forehand
1226,image_data/ready_position/R_003.jpeg,R_003.jpeg,ready_position
1800,image_data/serve/S_108.jpeg,S_108.jpeg,serve
1314,image_data/ready_position/R_165.jpeg,R_165.jpeg,ready_position
97,image_data/backhand/B_421.jpeg,B_421.jpeg,backhand
480,image_data/backhand/B_225.jpeg,B_225.jpeg,backhand
153,image_data/backhand/B_095.jpeg,B_095.jpeg,backhand
65,image_data/backhand/B_303.jpeg,B_303.jpeg,backhand
119,image_data/backhand/B_266.jpeg,B_266.jpeg,backhand
232,image_data/backhand/B_411.jpeg,B_411.jpeg,backhand
845,image_data/forehand/F_283.jpeg,F_283.jpeg,forehand
521,image_data/forehand/F_382.jpeg,F_382.jpeg,forehand
1655,image_data/serve/S_281.jpeg,S_281.jpeg,serve
1938,image_data/serve/S_246.jpeg,S_246.jpeg,serve
1869,image_data/serve/S_282.jpeg,S_282.jpeg,serve
1953,image_data/serve/S_482.jpeg,S_482.jpeg,serve
389,image_data/backhand/B_048.jpeg,B_048.jpeg,backhand
831,image_data/forehand/F_190.jpeg,F_190.jpeg,forehand
678,image_data/forehand/F_500.jpeg,F_500.jpeg,forehand
1821,image_data/serve/S_099.jpeg,S_099.jpeg,serve
970,image_data/forehand/F_138.jpeg,F_138.jpeg,forehand
1110,image_data/ready_position/R_224.jpeg,R_224.jpeg,ready_position
623,image_data/forehand/F_301.jpeg,F_301.jpeg,forehand
431,image_data/backhand/B_286.jpeg,B_286.jpeg,backhand
1962,image_data/serve/S_011.jpeg,S_011.jpeg,serve
221,image_data/backhand/B_190.jpeg,B_190.jpeg,backhand
1057,image_data/ready_position/R_141.jpeg,R_141.jpeg,ready_position
1744,image_data/serve/S_310.jpeg,S_310.jpeg,serve
968,image_data/forehand/F_303.jpeg,F_303.jpeg,forehand
522,image_data/forehand/F_228.jpeg,F_228.jpeg,forehand
68,image_data/backhand/B_180.jpeg,B_180.jpeg,backhand
1876,image_data/serve/S_056.jpeg,S_056.jpeg,serve
891,image_data/forehand/F_154.jpeg,F_154.jpeg,forehand
1506,image_data/serve/S_136.jpeg,S_136.jpeg,serve
1730,image_data/serve/S_150.jpeg,S_150.jpeg,serve
774,image_data/forehand/F_430.jpeg,F_430.jpeg,forehand
1276,image_data/ready_position/R_313.jpeg,R_313.jpeg,ready_position
575,image_data/forehand/F_360.jpeg,F_360.jpeg,forehand
1822,image_data/serve/S_133.jpeg,S_133.jpeg,serve
693,image_data/forehand/F_239.jpeg,F_239.jpeg,forehand
517,image_data/forehand/F_316.jpeg,F_316.jpeg,forehand
212,image_data/backhand/B_094.jpeg,B_094.jpeg,backhand
455,image_data/backhand/B_439.jpeg,B_439.jpeg,backhand
1536,image_data/serve/S_090.jpeg,S_090.jpeg,serve
929,image_data/forehand/F_066.jpeg,F_066.jpeg,forehand
8,image_data/backhand/B_271.jpeg,B_271.jpeg,backhand
1371,image_data/ready_position/R_001.jpeg,R_001.jpeg,ready_position
928,image_data/forehand/F_089.jpeg,F_089.jpeg,forehand
341,image_data/backhand/B_055.jpeg,B_055.jpeg,backhand
1841,image_data/serve/S_324.jpeg,S_324.jpeg,serve
292,image_data/backhand/B_432.jpeg,B_432.jpeg,backhand
1033,image_data/ready_position/R_497.jpeg,R_497.jpeg,ready_position
1875,image_data/serve/S_406.jpeg,S_406.jpeg,serve
759,image_data/forehand/F_148.jpeg,F_148.jpeg,forehand
1111,image_data/ready_position/R_418.jpeg,R_418.jpeg,ready_position
1915,image_data/serve/S_010.jpeg,S_010.jpeg,serve
1065,image_data/ready_position/R_402.jpeg,R_402.jpeg,ready_position
1682,image_data/serve/S_018.jpeg,S_018.jpeg,serve
922,image_data/forehand/F_363.jpeg,F_363.jpeg,forehand
1154,image_data/ready_position/R_014.jpeg,R_014.jpeg,ready_position
1421,image_data/ready_position/R_102.jpeg,R_102.jpeg,ready_position
1334,image_data/ready_position/R_220.jpeg,R_220.jpeg,ready_position
297,image_data/backhand/B_330.jpeg,B_330.jpeg,backhand
367,image_data/backhand/B_429.jpeg,B_429.jpeg,backhand
1369,image_data/ready_position/R_282.jpeg,R_282.jpeg,ready_position
377,image_data/backhand/B_160.jpeg,B_160.jpeg,backhand
773,image_data/forehand/F_060.jpeg,F_060.jpeg,forehand
1483,image_data/ready_position/R_066.jpeg,R_066.jpeg,ready_position
783,image_data/forehand/F_308.jpeg,F_308.jpeg,forehand
1828,image_data/serve/S_349.jpeg,S_349.jpeg,serve
396,image_data/backhand/B_009.jpeg,B_009.jpeg,backhand
1193,image_data/ready_position/R_234.jpeg,R_234.jpeg,ready_position
549,image_data/forehand/F_033.jpeg,F_033.jpeg,forehand
466,image_data/backhand/B_497.jpeg,B_497.jpeg,backhand
512,image_data/forehand/F_204.jpeg,F_204.jpeg,forehand
585,image_data/forehand/F_423.jpeg,F_423.jpeg,forehand
432,image_data/backhand/B_269.jpeg,B_269.jpeg,backhand
1301,image_data/ready_position/R_489.jpeg,R_489.jpeg,ready_position
357,image_data/backhand/B_192.jpeg,B_192.jpeg,backhand
741,image_data/forehand/F_389.jpeg,F_389.jpeg,forehand
1886,image_data/serve/S_159.jpeg,S_159.jpeg,serve
1802,image_data/serve/S_489.jpeg,S_489.jpeg,serve
1884,image_data/serve/S_270.jpeg,S_270.jpeg,serve
87,image_data/backhand/B_378.jpeg,B_378.jpeg,backhand
390,image_data/backhand/B_418.jpeg,B_418.jpeg,backhand
1302,image_data/ready_position/R_173.jpeg,R_173.jpeg,ready_position
1488,image_data/ready_position/R_318.jpeg,R_318.jpeg,ready_position
879,image_data/forehand/F_379.jpeg,F_379.jpeg,forehand
350,image_data/backhand/B_014.jpeg,B_014.jpeg,backhand
1323,image_data/ready_position/R_426.jpeg,R_426.jpeg,ready_position
1356,image_data/ready_position/R_312.jpeg,R_312.jpeg,ready_position
851,image_data/forehand/F_309.jpeg,F_309.jpeg,forehand
673,image_data/forehand/F_310.jpeg,F_310.jpeg,forehand
1466,image_data/ready_position/R_457.jpeg,R_457.jpeg,ready_position
1388,image_data/ready_position/R_362.jpeg,R_362.jpeg,ready_position
1370,image_data/ready_position/R_328.jpeg,R_328.jpeg,ready_position
1161,image_data/ready_position/R_110.jpeg,R_110.jpeg,ready_position
224,image_data/backhand/B_128.jpeg,B_128.jpeg,backhand
1006,image_data/ready_position/R_136.jpeg,R_136.jpeg,ready_position
492,image_data/backhand/B_177.jpeg,B_177.jpeg,backhand
1131,image_data/ready_position/R_491.jpeg,R_491.jpeg,ready_position
1691,image_data/serve/S_235.jpeg,S_235.jpeg,serve
175,image_data/backhand/B_308.jpeg,B_308.jpeg,backhand
1248,image_data/ready_position/R_078.jpeg,R_078.jpeg,ready_position
43,image_data/backhand/B_292.jpeg,B_292.jpeg,backhand
839,image_data/forehand/F_446.jpeg,F_446.jpeg,forehand
1890,image_data/serve/S_175.jpeg,S_175.jpeg,serve
207,image_data/backhand/B_149.jpeg,B_149.jpeg,backhand
1541,image_data/serve/S_086.jpeg,S_086.jpeg,serve
1940,image_data/serve/S_247.jpeg,S_247.jpeg,serve
643,image_data/forehand/F_367.jpeg,F_367.jpeg,forehand
722,image_data/forehand/F_079.jpeg,F_079.jpeg,forehand
1427,image_data/ready_position/R_250.jpeg,R_250.jpeg,ready_position
955,image_data/forehand/F_227.jpeg,F_227.jpeg,forehand
1881,image_data/serve/S_266.jpeg,S_266.jpeg,serve
1983,image_data/serve/S_066.jpeg,S_066.jpeg,serve
1163,image_data/ready_position/R_055.jpeg,R_055.jpeg,ready_position
1777,image_data/serve/S_256.jpeg,S_256.jpeg,serve
1051,image_data/ready_position/R_291.jpeg,R_291.jpeg,ready_position
1861,image_data/serve/S_369.jpeg,S_369.jpeg,serve
28,image_data/backhand/B_007.jpeg,B_007.jpeg,backhand
1528,image_data/serve/S_244.jpeg,S_244.jpeg,serve
743,image_data/forehand/F_034.jpeg,F_034.jpeg,forehand
1522,image_data/serve/S_008.jpeg,S_008.jpeg,serve
329,image_data/backhand/B_472.jpeg,B_472.jpeg,backhand
421,image_data/backhand/B_443.jpeg,B_443.jpeg,backhand
1458,image_data/ready_position/R_103.jpeg,R_103.jpeg,ready_position
1157,image_data/ready_position/R_002.jpeg,R_002.jpeg,ready_position
838,image_data/forehand/F_368.jpeg,F_368.jpeg,forehand
1913,image_data/serve/S_285.jpeg,S_285.jpeg,serve
1341,image_data/ready_position/R_324.jpeg,R_324.jpeg,ready_position
41,image_data/backhand/B_441.jpeg,B_441.jpeg,backhand
1633,image_data/serve/S_350.jpeg,S_350.jpeg,serve
277,image_data/backhand/B_146.jpeg,B_146.jpeg,backhand
1891,image_data/serve/S_460.jpeg,S_460.jpeg,serve
88,image_data/backhand/B_051.jpeg,B_051.jpeg,backhand
148,image_data/backhand/B_492.jpeg,B_492.jpeg,backhand
871,image_data/forehand/F_299.jpeg,F_299.jpeg,forehand
920,image_data/forehand/F_334.jpeg,F_334.jpeg,forehand
1862,image_data/serve/S_040.jpeg,S_040.jpeg,serve
1192,image_data/ready_position/R_371.jpeg,R_371.jpeg,ready_position
1305,image_data/ready_position/R_348.jpeg,R_348.jpeg,ready_position
598,image_data/forehand/F_141.jpeg,F_141.jpeg,forehand
582,image_data/forehand/F_435.jpeg,F_435.jpeg,forehand
338,image_data/backhand/B_002.jpeg,B_002.jpeg,backhand
5,image_data/backhand/B_119.jpeg,B_119.jpeg,backhand
412,image_data/backhand/B_480.jpeg,B_480.jpeg,backhand
1703,image_data/serve/S_222.jpeg,S_222.jpeg,serve
867,image_data/forehand/F_221.jpeg,F_221.jpeg,forehand
1539,image_data/serve/S_439.jpeg,S_439.jpeg,serve
1737,image_data/serve/S_412.jpeg,S_412.jpeg,serve
709,image_data/forehand/F_043.jpeg,F_043.jpeg,forehand
837,image_data/forehand/F_387.jpeg,F_387.jpeg,forehand
718,image_data/forehand/F_346.jpeg,F_346.jpeg,forehand
1476,image_data/ready_position/R_477.jpeg,R_477.jpeg,ready_position
1013,image_data/ready_position/R_032.jpeg,R_032.jpeg,ready_position
1901,image_data/serve/S_163.jpeg,S_163.jpeg,serve
16,image_data/backhand/B_174.jpeg,B_174.jpeg,backhand
83,image_data/backhand/B_417.jpeg,B_417.jpeg,backhand
1403,image_data/ready_position/R_026.jpeg,R_026.jpeg,ready_position
1174,image_data/ready_position/R_126.jpeg,R_126.jpeg,ready_position
1463,image_data/ready_position/R_154.jpeg,R_154.jpeg,ready_position
1319,image_data/ready_position/R_471.jpeg,R_471.jpeg,ready_position
1139,image_data/ready_position/R_080.jpeg,R_080.jpeg,ready_position
1480,image_data/ready_position/R_359.jpeg,R_359.jpeg,ready_position
244,image_data/backhand/B_351.jpeg,B_351.jpeg,backhand
915,image_data/forehand/F_267.jpeg,F_267.jpeg,forehand
269,image_data/backhand/B_412.jpeg,B_412.jpeg,backhand
166,image_data/backhand/B_298.jpeg,B_298.jpeg,backhand
1757,image_data/serve/S_407.jpeg,S_407.jpeg,serve
1028,image_data/ready_position/R_244.jpeg,R_244.jpeg,ready_position
1170,image_data/ready_position/R_130.jpeg,R_130.jpeg,ready_position
772,image_data/forehand/F_125.jpeg,F_125.jpeg,forehand
112,image_data/backhand/B_270.jpeg,B_270.jpeg,backhand
1363,image_data/ready_position/R_410.jpeg,R_410.jpeg,ready_position
